Id,ProjectId,TimeStamp,PowerGenerated,PowerConsumed,CreatedAt,PowerGeneratedRaw,PowerConsumedRaw,PowerGeneratedRaw/4,PowerConsumedRaw/4
430370,2,2018-07-12 22:30:00,0,0,2018-07-12 22:45:08,0,0,0,0
430377,2,2018-07-12 22:45:00,0,0,2018-07-12 23:00:08,0,0,0,0
430384,2,2018-07-12 23:00:00,0,0,2018-07-12 23:15:08,0,0,0,0
430388,2,2018-07-12 23:15:00,0,0,2018-07-12 23:30:08,0,0,0,0
430396,2,2018-07-12 23:30:00,0,0,2018-07-12 23:45:08,0,0,0,0
429508,2,2018-07-12 23:45:00,0,0,2018-07-12 0:00:08,0,0,0,0
430408,2,2018-07-13,0,0,2018-07-13 0:15:08,0,0,0,0
430412,2,2018-07-13 0:15:00,0,0,2018-07-13 0:30:08,0,0,0,0
430420,2,2018-07-13 0:30:00,0,0,2018-07-13 0:45:08,0,0,0,0
430424,2,2018-07-13 0:45:00,0,0,2018-07-13 1:00:08,0,0,0,0
430430,2,2018-07-13 1:00:00,0,0,2018-07-13 1:15:08,0,0,0,0
430437,2,2018-07-13 1:15:00,0,3498.18,2018-07-13 1:30:08,0,3498.18,0,874.545
430443,2,2018-07-13 1:30:00,0,2894.8,2018-07-13 1:45:08,0,2894.8,0,723.7
430450,2,2018-07-13 1:45:00,0,4257.18,2018-07-13 2:00:10,0,4257.18,0,1064.295
430455,2,2018-07-13 2:00:00,0,3494.96,2018-07-13 2:15:08,0,3494.96,0,873.74
430462,2,2018-07-13 2:15:00,0,5477.84,2018-07-13 2:30:08,0,5477.84,0,1369.46
430467,2,2018-07-13 2:30:00,0,3319.39,2018-07-13 2:45:08,0,3319.39,0,829.8475
430472,2,2018-07-13 2:45:00,0,3204.72,2018-07-13 3:00:40,0,3204.72,0,801.18
430478,2,2018-07-13 3:00:00,0,3325.35,2018-07-13 3:15:08,0,3325.35,0,831.3375
430486,2,2018-07-13 3:15:00,0,3323.23,2018-07-13 3:30:08,0,3323.23,0,830.8075
430492,2,2018-07-13 3:30:00,0,3514.12,2018-07-13 3:45:08,0,3514.12,0,878.53
430496,2,2018-07-13 3:45:00,0,3457.14,2018-07-13 4:00:08,0,3457.14,0,864.285
430504,2,2018-07-13 4:00:00,0,3130.88,2018-07-13 4:15:09,0,3130.88,0,782.72
430508,2,2018-07-13 4:15:00,0,3134.83,2018-07-13 4:30:07,0,3134.83,0,783.7075
430515,2,2018-07-13 4:30:00,0,3142.1,2018-07-13 4:45:08,0,3142.1,0,785.525
430520,2,2018-07-13 4:45:00,0,3199.88,2018-07-13 5:00:08,0,3199.88,0,799.97
430527,2,2018-07-13 5:00:00,0,3297.66,2018-07-13 5:15:08,0,3297.66,0,824.415
430533,2,2018-07-13 5:15:00,0,3365.34,2018-07-13 5:30:08,0,3365.34,0,841.335
430540,2,2018-07-13 5:30:00,0,4449.59,2018-07-13 5:45:08,0,4449.59,0,1112.3975
430547,2,2018-07-13 5:45:00,0,3295.87,2018-07-13 6:00:08,0,3295.87,0,823.9675
430555,2,2018-07-13 6:00:00,56,4554.02,2018-07-13 6:15:08,56,4554.02,14,1138.505
430564,2,2018-07-13 6:15:00,524.33,9589.58,2018-07-13 6:30:08,524.33,9589.58,131.0825,2397.395
430574,2,2018-07-13 6:30:00,1061,10733.75,2018-07-13 6:45:08,1061,10733.75,265.25,2683.4375
430581,2,2018-07-13 6:45:00,1603.66,9183.07,2018-07-13 7:00:08,1603.66,9183.07,400.915,2295.7675
430589,2,2018-07-13 7:00:00,2136,10715.8,2018-07-13 7:15:07,2136,10715.8,534,2678.95
430598,2,2018-07-13 7:15:00,2991.33,10364.73,2018-07-13 7:30:07,2991.33,10364.73,747.8325,2591.1825
430608,2,2018-07-13 7:30:00,2912.66,9386.68,2018-07-13 7:45:09,2912.66,9386.68,728.165,2346.67
430617,2,2018-07-13 7:45:00,4399.33,11050.39,2018-07-13 8:00:07,4399.33,11050.39,1099.8325,2762.5975
430626,2,2018-07-13 8:00:00,5633.66,11928.86,2018-07-13 8:15:08,5633.66,11928.86,1408.415,2982.215
430634,2,2018-07-13 8:15:00,5876.66,13234.82,2018-07-13 8:30:07,5876.66,13234.82,1469.165,3308.705
430644,2,2018-07-13 8:30:00,6855,15726.12,2018-07-13 8:45:08,6855,15726.12,1713.75,3931.53
430653,2,2018-07-13 8:45:00,6936,17028.91,2018-07-13 9:00:08,6936,17028.91,1734,4257.2275
430661,2,2018-07-13 9:00:00,9661.66,23739.4,2018-07-13 9:15:12,9661.66,23739.4,2415.415,5934.85
430670,2,2018-07-13 9:15:00,11854.66,21898.2,2018-07-13 9:30:08,11854.66,21898.2,2963.665,5474.55
430681,2,2018-07-13 9:30:00,17347.66,29277.07,2018-07-13 9:45:08,17347.66,29277.07,4336.915,7319.2675
430688,2,2018-07-13 9:45:00,17857,28734.25,2018-07-13 10:00:10,17857,28734.25,4464.25,7183.5625
430699,2,2018-07-13 10:00:00,15318.66,28913.46,2018-07-13 10:15:08,15318.66,28913.46,3829.665,7228.365
430707,2,2018-07-13 10:15:00,17049.66,30949.93,2018-07-13 10:30:08,17049.66,30949.93,4262.415,7737.4825
430716,2,2018-07-13 10:30:00,22384.66,37815.28,2018-07-13 10:45:10,22384.66,37815.28,5596.165,9453.82
430724,2,2018-07-13 10:45:00,16371.33,27392.15,2018-07-13 11:00:08,16371.33,27392.15,4092.8325,6848.0375
430733,2,2018-07-13 11:00:00,18670,32086.93,2018-07-13 11:15:09,18670,32086.93,4667.5,8021.7325
430741,2,2018-07-13 11:15:00,15930.33,28249.49,2018-07-13 11:30:08,15930.33,28249.49,3982.5825,7062.3725
430751,2,2018-07-13 11:30:00,25480,40567.97,2018-07-13 11:45:09,25480,40567.97,6370,10141.9925
430759,2,2018-07-13 11:45:00,22741,37077.14,2018-07-13 12:00:08,22741,37077.14,5685.25,9269.285
430770,2,2018-07-13 12:00:00,12134.66,26187.98,2018-07-13 12:15:08,12134.66,26187.98,3033.665,6546.995
430778,2,2018-07-13 12:15:00,13690.33,29913.69,2018-07-13 12:30:08,13690.33,29913.69,3422.5825,7478.4225
430786,2,2018-07-13 12:30:00,14438.66,25193.99,2018-07-13 12:45:08,14438.66,25193.99,3609.665,6298.4975
430797,2,2018-07-13 12:45:00,15752.66,32765.37,2018-07-13 13:00:09,15752.66,32765.37,3938.165,8191.3425
430805,2,2018-07-13 13:00:00,11050.33,31353.94,2018-07-13 13:15:08,11050.33,31353.94,2762.5825,7838.485
430814,2,2018-07-13 13:15:00,11994.33,30026.98,2018-07-13 13:30:09,11994.33,30026.98,2998.5825,7506.745
430824,2,2018-07-13 13:30:00,12818.33,25791.27,2018-07-13 13:45:13,12818.33,25791.27,3204.5825,6447.8175
430831,2,2018-07-13 13:45:00,7266.33,20537.15,2018-07-13 14:00:10,7266.33,20537.15,1816.5825,5134.2875
430841,2,2018-07-13 14:00:00,6245.33,20610.74,2018-07-13 14:15:08,6245.33,20610.74,1561.3325,5152.685
430851,2,2018-07-13 14:15:00,6828.66,20665.18,2018-07-13 14:30:09,6828.66,20665.18,1707.165,5166.295
430860,2,2018-07-13 14:30:00,7466.66,22190.46,2018-07-13 14:45:09,7466.66,22190.46,1866.665,5547.615
430869,2,2018-07-13 14:45:00,5187.33,17635.84,2018-07-13 15:00:09,5187.33,17635.84,1296.8325,4408.96
430877,2,2018-07-13 15:00:00,3644.33,17259.06,2018-07-13 15:15:08,3644.33,17259.06,911.0825,4314.765
430885,2,2018-07-13 15:15:00,7756.66,18881.74,2018-07-13 15:30:08,7756.66,18881.74,1939.165,4720.435
430895,2,2018-07-13 15:30:00,9746.66,18903.88,2018-07-13 15:45:08,9746.66,18903.88,2436.665,4725.97
430904,2,2018-07-13 15:45:00,5338,17912.19,2018-07-13 16:00:09,5338,17912.19,1334.5,4478.0475
430914,2,2018-07-13 16:00:00,3221,11625.99,2018-07-13 16:15:08,3221,11625.99,805.25,2906.4975
430923,2,2018-07-13 16:15:00,2112.33,12645,2018-07-13 16:30:21,2112.33,12645,528.0825,3161.25
430930,2,2018-07-13 16:30:00,1396.33,9880.4,2018-07-13 16:45:12,1396.33,9880.4,349.0825,2470.1
430400,2,2018-07-13 23:45:00,0,0,2018-07-13 0:00:07,0,0,0,0
431041,2,2018-07-14 12:30:00,10976,19897.68,2018-07-14 12:45:42,10976,19897.68,2744,4974.42
431049,2,2018-07-14 12:45:00,8099,18573.05,2018-07-14 13:00:09,8099,18573.05,2024.75,4643.2625
431057,2,2018-07-14 13:00:00,5019.66,13568.25,2018-07-14 13:15:08,5019.66,13568.25,1254.915,3392.0625
431063,2,2018-07-14 13:15:00,13890.33,22917.16,2018-07-14 13:30:08,13890.33,22917.16,3472.5825,5729.29
431070,2,2018-07-14 13:30:00,24590.33,36818.69,2018-07-14 13:45:07,24590.33,36818.69,6147.5825,9204.6725
431076,2,2018-07-14 13:45:00,16414.33,28354.19,2018-07-14 14:00:08,16414.33,28354.19,4103.5825,7088.5475
431082,2,2018-07-14 14:00:00,7969,18964.76,2018-07-14 14:15:08,7969,18964.76,1992.25,4741.19
431091,2,2018-07-14 14:15:00,5602,19547.66,2018-07-14 14:30:08,5602,19547.66,1400.5,4886.915
431100,2,2018-07-14 14:30:00,4368.66,18334.63,2018-07-14 14:45:08,4368.66,18334.63,1092.165,4583.6575
431107,2,2018-07-14 14:45:00,2185.66,17458.59,2018-07-14 15:00:08,2185.66,17458.59,546.415,4364.6475
431113,2,2018-07-14 15:00:00,3193,15448.94,2018-07-14 15:15:08,3193,15448.94,798.25,3862.235
431117,2,2018-07-14 15:15:00,1026.33,16878.97,2018-07-14 15:30:08,1026.33,16878.97,256.5825,4219.7425
431123,2,2018-07-14 15:30:00,626.66,13393.63,2018-07-14 15:45:08,626.66,13393.63,156.665,3348.4075
431132,2,2018-07-14 15:45:00,1738.66,12179.13,2018-07-14 16:00:08,1738.66,12179.13,434.665,3044.7825
431141,2,2018-07-14 16:00:00,1932.33,14168.73,2018-07-14 16:15:08,1932.33,14168.73,483.0825,3542.1825
431147,2,2018-07-14 16:15:00,2831,12154.01,2018-07-14 16:30:07,2831,12154.01,707.75,3038.5025
431154,2,2018-07-14 16:30:00,2276,11912.8,2018-07-14 16:45:08,2276,11912.8,569,2978.2
431161,2,2018-07-14 16:45:00,755.66,11922.29,2018-07-14 17:00:08,755.66,11922.29,188.915,2980.5725
431167,2,2018-07-14 17:00:00,1481,9815.05,2018-07-14 17:15:08,1481,9815.05,370.25,2453.7625
431175,2,2018-07-14 17:15:00,1532.66,10114.1,2018-07-14 17:30:08,1532.66,10114.1,383.165,2528.525
431184,2,2018-07-14 17:30:00,1537.66,15370.87,2018-07-14 17:45:08,1537.66,15370.87,384.415,3842.7175
431194,2,2018-07-14 17:45:00,1499.66,13312.41,2018-07-14 18:00:08,1499.66,13312.41,374.915,3328.1025
431204,2,2018-07-14 18:00:00,1227.33,10951.3,2018-07-14 18:15:08,1227.33,10951.3,306.8325,2737.825
431211,2,2018-07-14 18:15:00,1007,8938.97,2018-07-14 18:30:08,1007,8938.97,251.75,2234.7425
431220,2,2018-07-14 18:30:00,548.66,8312.42,2018-07-14 18:45:08,548.66,8312.42,137.165,2078.105
431230,2,2018-07-14 18:45:00,32.33,8406.35,2018-07-14 19:00:08,32.33,8406.35,8.0825,2101.5875
431238,2,2018-07-14 19:00:00,0,8367.79,2018-07-14 19:15:08,0,8367.79,0,2091.9475
431249,2,2018-07-14 19:15:00,0,8680.21,2018-07-14 19:30:07,0,8680.21,0,2170.0525
431258,2,2018-07-14 19:30:00,0,7313.06,2018-07-14 19:45:08,0,7313.06,0,1828.265
431265,2,2018-07-14 19:45:00,0,8052.74,2018-07-14 20:00:08,0,8052.74,0,2013.185
431275,2,2018-07-14 20:00:00,0,4317.84,2018-07-14 20:15:08,0,4317.84,0,1079.46
431284,2,2018-07-14 20:15:00,0,4565.7,2018-07-14 20:30:08,0,4565.7,0,1141.425
431292,2,2018-07-14 20:30:00,0,3053.54,2018-07-14 20:45:08,0,3053.54,0,763.385
431302,2,2018-07-14 20:45:00,0,3241.91,2018-07-14 21:00:08,0,3241.91,0,810.4775
431311,2,2018-07-14 21:00:00,0,3464.25,2018-07-14 21:15:08,0,3464.25,0,866.0625
431320,2,2018-07-14 21:15:00,0,2960.42,2018-07-14 21:30:07,0,2960.42,0,740.105
431328,2,2018-07-14 21:30:00,0,3351.89,2018-07-14 21:45:08,0,3351.89,0,837.9725
431339,2,2018-07-14 21:45:00,0,3566.38,2018-07-14 22:00:08,0,3566.38,0,891.595
431346,2,2018-07-14 22:00:00,0,3495.39,2018-07-14 22:15:08,0,3495.39,0,873.8475
431351,2,2018-07-14 22:15:00,0,2892.37,2018-07-14 22:30:08,0,2892.37,0,723.0925
431356,2,2018-07-14 22:30:00,0,3191.01,2018-07-14 22:45:08,0,3191.01,0,797.7525
431362,2,2018-07-14 22:45:00,0,3415,2018-07-14 23:00:08,0,3415,0,853.75
431368,2,2018-07-14 23:00:00,0,2925.64,2018-07-14 23:15:07,0,2925.64,0,731.41
431375,2,2018-07-14 23:15:00,0,3235.66,2018-07-14 23:30:08,0,3235.66,0,808.915
431381,2,2018-07-14 23:30:00,0,3160.02,2018-07-14 23:45:08,0,3160.02,0,790.005
431393,2,2018-07-15,0,3455.07,2018-07-15 0:15:08,0,3455.07,0,863.7675
431399,2,2018-07-15 0:15:00,0,3663.53,2018-07-15 0:30:08,0,3663.53,0,915.8825
431404,2,2018-07-15 0:30:00,0,5304.3,2018-07-15 0:45:08,0,5304.3,0,1326.075
431410,2,2018-07-15 0:45:00,0,3206.64,2018-07-15 1:00:08,0,3206.64,0,801.66
431417,2,2018-07-15 1:00:00,0,3206.63,2018-07-15 1:15:08,0,3206.63,0,801.6575
431424,2,2018-07-15 1:15:00,0,2908.66,2018-07-15 1:30:07,0,2908.66,0,727.165
431429,2,2018-07-15 1:30:00,0,3384.43,2018-07-15 1:45:08,0,3384.43,0,846.1075
431436,2,2018-07-15 1:45:00,0,3286.34,2018-07-15 2:00:09,0,3286.34,0,821.585
431442,2,2018-07-15 2:00:00,0,5040.49,2018-07-15 2:15:08,0,5040.49,0,1260.1225
431446,2,2018-07-15 2:15:00,0,3601.95,2018-07-15 2:30:08,0,3601.95,0,900.4875
431453,2,2018-07-15 2:30:00,0,4452.64,2018-07-15 2:45:08,0,4452.64,0,1113.16
431458,2,2018-07-15 2:45:00,0,3391.58,2018-07-15 3:00:09,0,3391.58,0,847.895
431465,2,2018-07-15 3:00:00,0,3500.07,2018-07-15 3:15:08,0,3500.07,0,875.0175
431470,2,2018-07-15 3:15:00,0,3342.94,2018-07-15 3:30:07,0,3342.94,0,835.735
431477,2,2018-07-15 3:30:00,0,3141.57,2018-07-15 3:45:08,0,3141.57,0,785.3925
431484,2,2018-07-15 3:45:00,0,3384.85,2018-07-15 4:00:08,0,3384.85,0,846.2125
431490,2,2018-07-15 4:00:00,0,4574.56,2018-07-15 4:15:08,0,4574.56,0,1143.64
431496,2,2018-07-15 4:15:00,0,3134.13,2018-07-15 4:30:08,0,3134.13,0,783.5325
431501,2,2018-07-15 4:30:00,0,3261.69,2018-07-15 4:45:08,0,3261.69,0,815.4225
431508,2,2018-07-15 4:45:00,0,5224.47,2018-07-15 5:00:08,0,5224.47,0,1306.1175
431513,2,2018-07-15 5:00:00,0,3135.53,2018-07-15 5:15:08,0,3135.53,0,783.8825
431519,2,2018-07-15 5:15:00,0,3136.57,2018-07-15 5:30:07,0,3136.57,0,784.1425
431524,2,2018-07-15 5:30:00,0,3206.85,2018-07-15 5:45:07,0,3206.85,0,801.7125
431531,2,2018-07-15 5:45:00,0,3568.46,2018-07-15 6:00:08,0,3568.46,0,892.115
431539,2,2018-07-15 6:00:00,21,3230.38,2018-07-15 6:15:08,21,3230.38,5.25,807.595
431546,2,2018-07-15 6:15:00,170.66,6064.81,2018-07-15 6:30:07,170.66,6064.81,42.665,1516.2025
431556,2,2018-07-15 6:30:00,779.33,13948.38,2018-07-15 6:45:08,779.33,13948.38,194.8325,3487.095
431565,2,2018-07-15 6:45:00,1812,11457.6,2018-07-15 7:00:08,1812,11457.6,453,2864.4
431574,2,2018-07-15 7:00:00,2077.66,10587.12,2018-07-15 7:15:08,2077.66,10587.12,519.415,2646.78
431582,2,2018-07-15 7:15:00,2459,11818.41,2018-07-15 7:30:07,2459,11818.41,614.75,2954.6025
431592,2,2018-07-15 7:30:00,3113,11423.72,2018-07-15 7:45:07,3113,11423.72,778.25,2855.93
431602,2,2018-07-15 7:45:00,4644.66,14903.85,2018-07-15 8:00:08,4644.66,14903.85,1161.165,3725.9625
431611,2,2018-07-15 8:00:00,3404.33,11692.2,2018-07-15 8:15:08,3404.33,11692.2,851.0825,2923.05
431619,2,2018-07-15 8:15:00,3599.33,10894.65,2018-07-15 8:30:08,3599.33,10894.65,899.8325,2723.6625
431629,2,2018-07-15 8:30:00,3484.33,11991.36,2018-07-15 8:45:08,3484.33,11991.36,871.0825,2997.84
431634,2,2018-07-15 8:45:00,5356,14702.39,2018-07-15 9:00:08,5356,14702.39,1339,3675.5975
431643,2,2018-07-15 9:00:00,8104,15840.4,2018-07-15 9:15:08,8104,15840.4,2026,3960.1
431653,2,2018-07-15 9:15:00,9172,18793.23,2018-07-15 9:30:08,9172,18793.23,2293,4698.3075
431663,2,2018-07-15 9:30:00,10522.33,21713.27,2018-07-15 9:45:08,10522.33,21713.27,2630.5825,5428.3175
431672,2,2018-07-15 9:45:00,9533.33,19185.96,2018-07-15 10:00:08,9533.33,19185.96,2383.3325,4796.49
431681,2,2018-07-15 10:00:00,8792.66,18023.62,2018-07-15 10:15:07,8792.66,18023.62,2198.165,4505.905
431689,2,2018-07-15 10:15:00,9362.33,19758.97,2018-07-15 10:30:08,9362.33,19758.97,2340.5825,4939.7425
431700,2,2018-07-15 10:30:00,11769.33,28771.88,2018-07-15 10:45:08,11769.33,28771.88,2942.3325,7192.97
431708,2,2018-07-15 10:45:00,11269,21290.28,2018-07-15 11:00:08,11269,21290.28,2817.25,5322.57
431715,2,2018-07-15 11:00:00,13025,25637.86,2018-07-15 11:15:08,13025,25637.86,3256.25,6409.465
431725,2,2018-07-15 11:15:00,15769.33,24321.85,2018-07-15 11:30:08,15769.33,24321.85,3942.3325,6080.4625
431736,2,2018-07-15 11:30:00,19749.33,28870.31,2018-07-15 11:45:07,19749.33,28870.31,4937.3325,7217.5775
431742,2,2018-07-15 11:45:00,23457.66,32622.06,2018-07-15 12:00:08,23457.66,32622.06,5864.415,8155.515
431752,2,2018-07-15 12:00:00,16594.66,30286.06,2018-07-15 12:15:08,16594.66,30286.06,4148.665,7571.515
431760,2,2018-07-15 12:15:00,16496,27926.19,2018-07-15 12:30:08,16496,27926.19,4124,6981.5475
431768,2,2018-07-15 12:30:00,20944.33,32098.49,2018-07-15 12:45:08,20944.33,32098.49,5236.0825,8024.6225
431776,2,2018-07-15 12:45:00,20078,35518.68,2018-07-15 13:00:07,20078,35518.68,5019.5,8879.67
431785,2,2018-07-15 13:00:00,22256.33,33607.68,2018-07-15 13:15:08,22256.33,33607.68,5564.0825,8401.92
431795,2,2018-07-15 13:15:00,21680.33,30908.11,2018-07-15 13:30:08,21680.33,30908.11,5420.0825,7727.0275
431805,2,2018-07-15 13:30:00,21769.66,35578.82,2018-07-15 13:45:08,21769.66,35578.82,5442.415,8894.705
431811,2,2018-07-15 13:45:00,18470.33,34678.03,2018-07-15 14:00:08,18470.33,34678.03,4617.5825,8669.5075
431821,2,2018-07-15 14:00:00,16176.66,32482.39,2018-07-15 14:15:08,16176.66,32482.39,4044.165,8120.5975
431829,2,2018-07-15 14:15:00,11626.33,29769.25,2018-07-15 14:30:08,11626.33,29769.25,2906.5825,7442.3125
431838,2,2018-07-15 14:30:00,7458.33,21230.61,2018-07-15 14:45:07,7458.33,21230.61,1864.5825,5307.6525
431849,2,2018-07-15 14:45:00,8044.66,22578.71,2018-07-15 15:00:08,8044.66,22578.71,2011.165,5644.6775
431854,2,2018-07-15 15:00:00,5396.33,19686.57,2018-07-15 15:15:09,5396.33,19686.57,1349.0825,4921.6425
431864,2,2018-07-15 15:15:00,4659.33,17817.76,2018-07-15 15:30:07,4659.33,17817.76,1164.8325,4454.44
431875,2,2018-07-15 15:30:00,7608.33,19598.15,2018-07-15 15:45:08,7608.33,19598.15,1902.0825,4899.5375
431882,2,2018-07-15 15:45:00,4128.66,15588.14,2018-07-15 16:00:08,4128.66,15588.14,1032.165,3897.035
431892,2,2018-07-15 16:00:00,5924.66,16550.31,2018-07-15 16:15:08,5924.66,16550.31,1481.165,4137.5775
431901,2,2018-07-15 16:15:00,3864.66,14009.52,2018-07-15 16:30:08,3864.66,14009.52,966.165,3502.38
431910,2,2018-07-15 16:30:00,3589,14866.1,2018-07-15 16:45:08,3589,14866.1,897.25,3716.525
431919,2,2018-07-15 16:45:00,4479.66,10968,2018-07-15 17:00:08,4479.66,10968,1119.915,2742
431927,2,2018-07-15 17:00:00,3721.66,13294.79,2018-07-15 17:15:08,3721.66,13294.79,930.415,3323.6975
431938,2,2018-07-15 17:15:00,1680,13515.71,2018-07-15 17:30:08,1680,13515.71,420,3378.9275
431945,2,2018-07-15 17:30:00,1053,11944.63,2018-07-15 17:45:08,1053,11944.63,263.25,2986.1575
431953,2,2018-07-15 17:45:00,491.66,12252.32,2018-07-15 18:00:08,491.66,12252.32,122.915,3063.08
431963,2,2018-07-15 18:00:00,259,9155.08,2018-07-15 18:15:07,259,9155.08,64.75,2288.77
431973,2,2018-07-15 18:15:00,59.5,6807.48,2018-07-15 18:30:08,59.5,6807.48,14.875,1701.87
431981,2,2018-07-15 18:30:00,0,8802.17,2018-07-15 18:45:08,0,8802.17,0,2200.5425
431991,2,2018-07-15 18:45:00,0,9889.39,2018-07-15 19:00:08,0,9889.39,0,2472.3475
432000,2,2018-07-15 19:00:00,0,7319.6,2018-07-15 19:15:08,0,7319.6,0,1829.9
432009,2,2018-07-15 19:15:00,0,8735.25,2018-07-15 19:30:08,0,8735.25,0,2183.8125
432018,2,2018-07-15 19:30:00,0,7627.95,2018-07-15 19:45:08,0,7627.95,0,1906.9875
432027,2,2018-07-15 19:45:00,0,8060.55,2018-07-15 20:00:08,0,8060.55,0,2015.1375
432036,2,2018-07-15 20:00:00,0,3060.7,2018-07-15 20:15:08,0,3060.7,0,765.175
432045,2,2018-07-15 20:15:00,0,4425.49,2018-07-15 20:30:07,0,4425.49,0,1106.3725
432054,2,2018-07-15 20:30:00,0,3128,2018-07-15 20:45:08,0,3128,0,782
432064,2,2018-07-15 20:45:00,0,3979.88,2018-07-15 21:00:09,0,3979.88,0,994.97
432071,2,2018-07-15 21:00:00,0,3220.5,2018-07-15 21:15:07,0,3220.5,0,805.125
432082,2,2018-07-15 21:15:00,0,4698,2018-07-15 21:30:08,0,4698,0,1174.5
432090,2,2018-07-15 21:30:00,0,2632.47,2018-07-15 21:45:07,0,2632.47,0,658.1175
432099,2,2018-07-15 21:45:00,0,2964.74,2018-07-15 22:00:09,0,2964.74,0,741.185
432106,2,2018-07-15 22:00:00,0,3055.7,2018-07-15 22:15:08,0,3055.7,0,763.925
432113,2,2018-07-15 22:15:00,0,2666.25,2018-07-15 22:30:08,0,2666.25,0,666.5625
432117,2,2018-07-15 22:30:00,0,5104.46,2018-07-15 22:45:08,0,5104.46,0,1276.115
432123,2,2018-07-15 22:45:00,0,3277.36,2018-07-15 23:00:08,0,3277.36,0,819.34
432131,2,2018-07-15 23:00:00,0,5001.04,2018-07-15 23:15:08,0,5001.04,0,1250.26
432136,2,2018-07-15 23:15:00,0,2947.53,2018-07-15 23:30:08,0,2947.53,0,736.8825
432142,2,2018-07-15 23:30:00,0,3051.17,2018-07-15 23:45:08,0,3051.17,0,762.7925
431386,2,2018-07-15 23:45:00,0,0,2018-07-15 0:00:09,0,0,0,0
432154,2,2018-07-16,0,2984.58,2018-07-16 0:15:08,0,2984.58,0,746.145
432159,2,2018-07-16 0:15:00,0,3235.58,2018-07-16 0:30:08,0,3235.58,0,808.895
432165,2,2018-07-16 0:30:00,0,3132.42,2018-07-16 0:45:08,0,3132.42,0,783.105
432171,2,2018-07-16 0:45:00,0,2934.5,2018-07-16 1:00:07,0,2934.5,0,733.625
432179,2,2018-07-16 1:00:00,0,5178.61,2018-07-16 1:15:07,0,5178.61,0,1294.6525
432185,2,2018-07-16 1:15:00,0,2629.46,2018-07-16 1:30:08,0,2629.46,0,657.365
432191,2,2018-07-16 1:30:00,0,2931.25,2018-07-16 1:45:07,0,2931.25,0,732.8125
432195,2,2018-07-16 1:45:00,0,4507,2018-07-16 2:00:08,0,4507,0,1126.75
432203,2,2018-07-16 2:00:00,0,2801.1,2018-07-16 2:15:08,0,2801.1,0,700.275
432209,2,2018-07-16 2:15:00,0,3135.52,2018-07-16 2:30:08,0,3135.52,0,783.88
432214,2,2018-07-16 2:30:00,0,4297.28,2018-07-16 2:45:08,0,4297.28,0,1074.32
432219,2,2018-07-16 2:45:00,0,2869.36,2018-07-16 3:00:08,0,2869.36,0,717.34
432227,2,2018-07-16 3:00:00,0,2936.97,2018-07-16 3:15:08,0,2936.97,0,734.2425
432232,2,2018-07-16 3:15:00,0,4183.89,2018-07-16 3:30:08,0,4183.89,0,1045.9725
432237,2,2018-07-16 3:30:00,0,4369.65,2018-07-16 3:45:07,0,4369.65,0,1092.4125
432245,2,2018-07-16 3:45:00,0,3258.56,2018-07-16 4:00:08,0,3258.56,0,814.64
432249,2,2018-07-16 4:00:00,0,2732.18,2018-07-16 4:15:08,0,2732.18,0,683.045
432256,2,2018-07-16 4:15:00,0,3881.84,2018-07-16 4:30:08,0,3881.84,0,970.46
432263,2,2018-07-16 4:30:00,0,4206.05,2018-07-16 4:45:08,0,4206.05,0,1051.5125
432267,2,2018-07-16 4:45:00,0,3078.04,2018-07-16 5:00:08,0,3078.04,0,769.51
432275,2,2018-07-16 5:00:00,0,3050.64,2018-07-16 5:15:08,0,3050.64,0,762.66
432280,2,2018-07-16 5:15:00,0,4352,2018-07-16 5:30:07,0,4352,0,1088
432287,2,2018-07-16 5:30:00,0,2737.72,2018-07-16 5:45:08,0,2737.72,0,684.43
432291,2,2018-07-16 5:45:00,0,9066.1,2018-07-16 6:00:09,0,9066.1,0,2266.525
432299,2,2018-07-16 6:00:00,0,10825.7,2018-07-16 6:15:08,0,10825.7,0,2706.425
432308,2,2018-07-16 6:15:00,64.66,6789.71,2018-07-16 6:30:07,64.66,6789.71,16.165,1697.4275
432315,2,2018-07-16 6:30:00,389.33,8366.71,2018-07-16 6:45:08,389.33,8366.71,97.3325,2091.6775
432324,2,2018-07-16 6:45:00,604.33,9038.48,2018-07-16 7:00:13,604.33,9038.48,151.0825,2259.62
432334,2,2018-07-16 7:00:00,878,8904.97,2018-07-16 7:15:08,878,8904.97,219.5,2226.2425
432342,2,2018-07-16 7:15:00,1503.66,8313.11,2018-07-16 7:30:08,1503.66,8313.11,375.915,2078.2775
432352,2,2018-07-16 7:30:00,2434.66,9418.66,2018-07-16 7:45:08,2434.66,9418.66,608.665,2354.665
432357,2,2018-07-16 7:45:00,2759,13260.96,2018-07-16 8:00:09,2759,13260.96,689.75,3315.24
432367,2,2018-07-16 8:00:00,3104.66,13907.17,2018-07-16 8:15:08,3104.66,13907.17,776.165,3476.7925
432375,2,2018-07-16 8:15:00,2690.33,14129.1,2018-07-16 8:30:08,2690.33,14129.1,672.5825,3532.275
432384,2,2018-07-16 8:30:00,2482.66,12219.89,2018-07-16 8:45:08,2482.66,12219.89,620.665,3054.9725
432394,2,2018-07-16 8:45:00,4613.66,13309.92,2018-07-16 9:00:08,4613.66,13309.92,1153.415,3327.48
